Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,ActivityDate_UK,SedentaryHours,VeryActiveHours,FairlyActiveHours,LightlyActiveHours,TotalActiveMinutes,TotalActiveHours,TotalActiveTime,DayOfWeek,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,SleepDay_UK,HoursAsleep,HoursInBed,TimeAwakeInBedHours,SleepDuration,TimeInBed,AwakeInBedTime
4388161847,2016-04-24,10243,7.88000011444092,7.88000011444092,0.0,1.08000004291534,0.509999990463257,6.30000019073486,0.0,14,8,239,584,2885,24/04/2016,9.733333333333333,0.23333333333333334,0.13333333333333333,3.9833333333333334,261,4.35,4h 21m,Sunday,3,552,595,24/04/2016,9.2,9.916666666666666,0.7166666666666668,9h 12m,9h 55m,0h 43m
4388161847,2016-04-26,9461,7.28000020980835,7.28000020980835,0.0,0.939999997615814,1.05999994277954,5.26999998092651,0.0,14,23,224,673,2929,26/04/2016,11.216666666666667,0.23333333333333334,0.38333333333333336,3.7333333333333334,261,4.35,4h 21m,Tuesday,1,319,346,26/04/2016,5.316666666666666,5.766666666666667,0.4500000000000002,5h 19m,5h 46m,0h 27m
4388161847,2016-04-27,11193,8.60999965667725,8.60999965667725,0.0,0.699999988079071,2.50999999046326,5.3899998664856,0.0,11,48,241,684,3074,27/04/2016,11.4,0.18333333333333332,0.8,4.016666666666667,300,5.0,5h 0m,Wednesday,1,439,500,27/04/2016,7.316666666666666,8.333333333333334,1.0166666666666675,7h 19m,8h 20m,1h 1m
4388161847,2016-04-28,10074,7.75,7.75,0.0,1.28999996185303,0.430000007152557,6.03000020980835,0.0,19,9,234,878,2969,28/04/2016,14.633333333333333,0.31666666666666665,0.15,3.9,262,4.366666666666666,4h 22m,Thursday,1,428,458,28/04/2016,7.133333333333334,7.633333333333334,0.5,7h 8m,7h 38m,0h 30m
4388161847,2016-04-30,12533,9.64000034332275,9.64000034332275,0.0,0.699999988079071,2.0,6.94000005722046,0.0,14,43,300,537,3283,30/04/2016,8.95,0.23333333333333334,0.7166666666666667,5.0,357,5.95,5h 57m,Saturday,2,409,430,30/04/2016,6.816666666666666,7.166666666666667,0.35000000000000053,6h 49m,7h 10m,0h 21m
4388161847,2016-05-01,10255,7.8899998664856,7.8899998664856,0.0,1.00999999046326,0.680000007152557,6.19999980926514,0.0,12,15,241,579,2926,01/05/2016,9.65,0.2,0.25,4.016666666666667,268,4.466666666666667,4h 28m,Sunday,1,547,597,01/05/2016,9.116666666666667,9.95,0.8333333333333321,9h 7m,9h 57m,0h 50m
4388161847,2016-05-02,10096,8.39999961853027,8.39999961853027,0.0,3.76999998092651,0.0799999982118607,4.55000019073486,0.0,33,4,204,935,3147,02/05/2016,15.583333333333334,0.55,0.06666666666666667,3.4,241,4.016666666666667,4h 1m,Monday,2,368,376,02/05/2016,6.133333333333334,6.266666666666667,0.13333333333333286,6h 8m,6h 16m,0h 8m
4388161847,2016-05-04,12375,9.52000045776367,9.52000045776367,0.0,2.78999996185303,0.930000007152557,5.80000019073486,0.0,35,21,251,632,3162,04/05/2016,10.533333333333333,0.5833333333333334,0.35,4.183333333333334,307,5.116666666666666,5h 7m,Wednesday,1,390,414,04/05/2016,6.5,6.9,0.40000000000000036,6h 30m,6h 54m,0h 24m
4388161847,2016-05-05,9603,7.38000011444092,7.38000011444092,0.0,0.629999995231628,1.66999995708466,5.09000015258789,0.0,12,39,199,896,2899,05/05/2016,14.933333333333334,0.2,0.65,3.316666666666667,250,4.166666666666667,4h 10m,Thursday,1,471,495,05/05/2016,7.85,8.25,0.40000000000000036,7h 51m,8h 15m,0h 24m
4388161847,2016-05-07,22770,17.5400009155273,17.5400009155273,0.0,9.44999980926514,2.76999998092651,5.32999992370605,0.0,120,56,260,508,4022,07/05/2016,8.466666666666667,2.0,0.9333333333333333,4.333333333333333,436,7.266666666666667,7h 16m,Saturday,1,472,496,07/05/2016,7.866666666666666,8.266666666666667,0.40000000000000124,7h 52m,8h 16m,0h 24m
4388161847,2016-05-08,17298,14.3800001144409,14.3800001144409,0.0,9.89000034332275,1.25999999046326,3.23000001907349,0.0,107,38,178,576,3934,08/05/2016,9.6,1.7833333333333334,0.6333333333333333,2.966666666666667,323,5.383333333333334,5h 23m,Sunday,2,529,541,08/05/2016,8.816666666666666,9.016666666666667,0.20000000000000107,8h 49m,9h 1m,0h 12m
4388161847,2016-05-09,10218,7.8600001335144,7.8600001335144,0.0,0.340000003576279,0.730000019073486,6.78999996185303,0.0,6,19,258,1020,3013,09/05/2016,17.0,0.1,0.31666666666666665,4.3,283,4.716666666666667,4h 43m,Monday,1,62,65,09/05/2016,1.0333333333333334,1.0833333333333333,0.04999999999999982,1h 2m,1h 5m,0h 3m
4388161847,2016-05-10,10299,7.92000007629395,7.92000007629395,0.0,0.810000002384186,0.649999976158142,6.46000003814697,0.0,13,14,267,648,3061,10/05/2016,10.8,0.21666666666666667,0.23333333333333334,4.45,294,4.9,4h 54m,Tuesday,1,354,375,10/05/2016,5.9,6.25,0.34999999999999964,5h 54m,6h 15m,0h 21m
4388161847,2016-05-11,10201,7.84000015258789,7.84000015258789,0.0,0.529999971389771,0.790000021457672,6.53000020980835,0.0,8,18,256,858,2954,11/05/2016,14.3,0.13333333333333333,0.3,4.266666666666667,282,4.7,4h 42m,Wednesday,1,469,494,11/05/2016,7.816666666666666,8.233333333333333,0.4166666666666661,7h 49m,8h 14m,0h 25m
4445114986,2016-04-12,3276,2.20000004768372,2.20000004768372,0.0,0.0,0.0,2.20000004768372,0.0,0,0,196,787,2113,12/04/2016,13.116666666666667,0.0,0.0,3.2666666666666666,196,3.2666666666666666,3h 16m,Tuesday,2,429,457,12/04/2016,7.15,7.616666666666666,0.4666666666666659,7h 9m,7h 37m,0h 28m
4445114986,2016-04-13,2961,1.99000000953674,1.99000000953674,0.0,0.0,0.0,1.99000000953674,0.0,0,0,194,840,2095,13/04/2016,14.0,0.0,0.0,3.2333333333333334,194,3.2333333333333334,3h 14m,Wednesday,2,370,406,13/04/2016,6.166666666666667,6.766666666666667,0.5999999999999996,6h 10m,6h 46m,0h 36m
4445114986,2016-04-14,3974,2.67000007629395,2.67000007629395,0.0,0.0,0.0,2.67000007629395,0.0,0,0,231,717,2194,14/04/2016,11.95,0.0,0.0,3.85,231,3.85,3h 51m,Thursday,1,441,492,14/04/2016,7.35,8.2,0.8499999999999996,7h 21m,8h 12m,0h 51m
4445114986,2016-04-15,7198,4.82999992370605,4.82999992370605,0.0,0.0,0.0,4.82999992370605,0.0,0,0,350,711,2496,15/04/2016,11.85,0.0,0.0,5.833333333333333,350,5.833333333333333,5h 50m,Friday,2,337,379,15/04/2016,5.616666666666666,6.316666666666666,0.7000000000000002,5h 37m,6h 19m,0h 42m
4445114986,2016-04-16,3945,2.65000009536743,2.65000009536743,0.0,0.0,0.0,2.65000009536743,0.0,0,0,225,716,2180,16/04/2016,11.933333333333334,0.0,0.0,3.75,225,3.75,3h 45m,Saturday,1,462,499,16/04/2016,7.7,8.316666666666666,0.6166666666666663,7h 42m,8h 19m,0h 37m
4445114986,2016-04-17,2268,1.51999998092651,1.51999998092651,0.0,0.0,0.0,1.51999998092651,0.0,0,0,114,1219,1933,17/04/2016,20.316666666666666,0.0,0.0,1.9,114,1.9,1h 54m,Sunday,1,98,107,17/04/2016,1.6333333333333333,1.7833333333333334,0.15000000000000013,1h 38m,1h 47m,0h 9m
4445114986,2016-04-19,2064,1.38999998569489,1.38999998569489,0.0,0.0,0.0,1.38999998569489,0.0,0,0,121,895,1954,19/04/2016,14.916666666666666,0.0,0.0,2.0166666666666666,121,2.0166666666666666,2h 1m,Tuesday,2,388,424,19/04/2016,6.466666666666667,7.066666666666666,0.5999999999999996,6h 28m,7h 4m,0h 36m
4445114986,2016-04-20,2072,1.38999998569489,1.38999998569489,0.0,0.0,0.0,1.38999998569489,0.0,0,0,137,841,1974,20/04/2016,14.016666666666667,0.0,0.0,2.283333333333333,137,2.283333333333333,2h 17m,Wednesday,1,439,462,20/04/2016,7.316666666666666,7.7,0.38333333333333375,7h 19m,7h 42m,0h 23m
4445114986,2016-04-21,3809,2.55999994277954,2.55999994277954,0.0,0.0,0.0,2.53999996185303,0.0,0,0,215,756,2150,21/04/2016,12.6,0.0,0.0,3.5833333333333335,215,3.5833333333333335,3h 35m,Thursday,1,436,469,21/04/2016,7.266666666666667,7.816666666666666,0.5499999999999998,7h 16m,7h 49m,0h 33m
4445114986,2016-04-22,6831,4.57999992370605,4.57999992370605,0.0,0.0,0.0,4.57999992370605,0.0,0,0,317,706,2432,22/04/2016,11.766666666666667,0.0,0.0,5.283333333333333,317,5.283333333333333,5h 17m,Friday,1,388,417,22/04/2016,6.466666666666667,6.95,0.4833333333333334,6h 28m,6h 57m,0h 29m
4445114986,2016-04-25,3385,2.26999998092651,2.26999998092651,0.0,0.0,0.0,2.26999998092651,0.0,0,0,179,916,2070,25/04/2016,15.266666666666667,0.0,0.0,2.9833333333333334,179,2.9833333333333334,2h 59m,Monday,1,328,345,25/04/2016,5.466666666666667,5.75,0.2833333333333332,5h 28m,5h 45m,0h 17m
4445114986,2016-04-26,6326,4.40999984741211,4.40999984741211,0.0,2.41000008583069,0.0399999991059303,1.96000003814697,0.0,29,1,180,839,2291,26/04/2016,13.983333333333333,0.48333333333333334,0.016666666666666666,3.0,210,3.5,3h 30m,Tuesday,2,353,391,26/04/2016,5.883333333333334,6.516666666666667,0.6333333333333329,5h 53m,6h 31m,0h 38m
4445114986,2016-04-27,7243,5.03000020980835,5.03000020980835,0.0,2.61999988555908,0.0299999993294477,2.38000011444092,0.0,32,1,194,839,2361,27/04/2016,13.983333333333333,0.5333333333333333,0.016666666666666666,3.2333333333333334,227,3.783333333333333,3h 47m,Wednesday,1,332,374,27/04/2016,5.533333333333333,6.233333333333333,0.7000000000000002,5h 32m,6h 14m,0h 42m
4445114986,2016-04-28,4493,3.00999999046326,3.00999999046326,0.0,0.0,0.0,3.00999999046326,0.0,0,0,236,762,2203,28/04/2016,12.7,0.0,0.0,3.933333333333333,236,3.933333333333333,3h 56m,Thursday,1,419,442,28/04/2016,6.983333333333333,7.366666666666666,0.38333333333333286,6h 59m,7h 22m,0h 23m
4445114986,2016-04-29,4676,3.14000010490417,3.14000010490417,0.0,0.0,0.0,3.13000011444092,0.0,0,0,226,1106,2196,29/04/2016,18.433333333333334,0.0,0.0,3.7666666666666666,226,3.7666666666666666,3h 46m,Friday,1,106,108,29/04/2016,1.7666666666666666,1.8,0.03333333333333344,1h 46m,1h 48m,0h 2m
4445114986,2016-04-30,6222,4.17999982833862,4.17999982833862,0.0,0.0,0.0,4.17999982833862,0.0,0,0,290,797,2363,30/04/2016,13.283333333333333,0.0,0.0,4.833333333333333,290,4.833333333333333,4h 50m,Saturday,1,322,353,30/04/2016,5.366666666666666,5.883333333333334,0.5166666666666675,5h 22m,5h 53m,0h 31m
4445114986,2016-05-01,5232,3.50999999046326,3.50999999046326,0.0,0.0,0.0,3.50999999046326,0.0,0,0,240,741,2246,01/05/2016,12.35,0.0,0.0,4.0,240,4.0,4h 0m,Sunday,2,439,459,01/05/2016,7.316666666666666,7.65,0.3333333333333339,7h 19m,7h 39m,0h 20m
4445114986,2016-05-02,6910,4.75,4.75,0.0,2.21000003814697,0.189999997615814,2.34999990463257,0.0,27,4,200,667,2336,02/05/2016,11.116666666666667,0.45,0.06666666666666667,3.3333333333333335,231,3.85,3h 51m,Monday,1,502,542,02/05/2016,8.366666666666667,9.033333333333333,0.6666666666666661,8h 22m,9h 2m,0h 40m
4445114986,2016-05-03,7502,5.17999982833862,5.17999982833862,0.0,2.48000001907349,0.109999999403954,2.57999992370605,0.0,30,2,233,725,2421,03/05/2016,12.083333333333334,0.5,0.03333333333333333,3.8833333333333333,265,4.416666666666667,4h 25m,Tuesday,2,417,450,03/05/2016,6.95,7.5,0.5499999999999998,6h 57m,7h 30m,0h 33m
4445114986,2016-05-04,2923,1.96000003814697,1.96000003814697,0.0,0.0,0.0,1.96000003814697,0.0,0,0,180,897,2070,04/05/2016,14.95,0.0,0.0,3.0,180,3.0,3h 0m,Wednesday,2,337,363,04/05/2016,5.616666666666666,6.05,0.43333333333333357,5h 37m,6h 3m,0h 26m
4445114986,2016-05-05,3800,2.54999995231628,2.54999995231628,0.0,0.119999997317791,0.239999994635582,2.1800000667572,0.0,2,6,185,734,2120,05/05/2016,12.233333333333333,0.03333333333333333,0.1,3.0833333333333335,193,3.216666666666667,3h 13m,Thursday,2,462,513,05/05/2016,7.7,8.55,0.8500000000000005,7h 42m,8h 33m,0h 51m
4445114986,2016-05-06,4514,3.02999997138977,3.02999997138977,0.0,0.0,0.0,3.02999997138977,0.0,0,0,229,809,2211,06/05/2016,13.483333333333333,0.0,0.0,3.816666666666667,229,3.816666666666667,3h 49m,Friday,2,374,402,06/05/2016,6.233333333333333,6.7,0.4666666666666668,6h 14m,6h 42m,0h 28m
4445114986,2016-05-07,5183,3.58999991416931,3.58999991416931,0.0,2.13000011444092,0.189999997615814,1.25,0.0,26,4,108,866,2123,07/05/2016,14.433333333333334,0.43333333333333335,0.06666666666666667,1.8,138,2.3,2h 18m,Saturday,2,401,436,07/05/2016,6.683333333333334,7.266666666666667,0.583333333333333,6h 41m,7h 16m,0h 35m
4445114986,2016-05-08,7303,4.90000009536743,4.90000009536743,0.0,0.0,0.25,4.65000009536743,0.0,0,8,308,733,2423,08/05/2016,12.216666666666667,0.0,0.13333333333333333,5.133333333333334,316,5.266666666666667,5h 16m,Sunday,1,361,391,08/05/2016,6.016666666666667,6.516666666666667,0.5,6h 1m,6h 31m,0h 30m
4445114986,2016-05-09,5275,3.53999996185303,3.53999996185303,0.0,0.0,0.0,3.53999996185303,0.0,0,0,266,641,2281,09/05/2016,10.683333333333334,0.0,0.0,4.433333333333334,266,4.433333333333334,4h 26m,Monday,1,457,533,09/05/2016,7.616666666666666,8.883333333333333,1.2666666666666666,7h 37m,8h 53m,1h 16m
4445114986,2016-05-10,3915,2.63000011444092,2.63000011444092,0.0,0.0,0.0,2.63000011444092,0.0,0,0,231,783,2181,10/05/2016,13.05,0.0,0.0,3.85,231,3.85,3h 51m,Tuesday,1,405,426,10/05/2016,6.75,7.1,0.34999999999999964,6h 45m,7h 6m,0h 21m
4445114986,2016-05-11,9105,6.1100001335144,6.1100001335144,0.0,2.25,1.0,2.85999989509583,0.0,34,22,232,622,2499,11/05/2016,10.366666666666667,0.5666666666666667,0.36666666666666664,3.8666666666666667,288,4.8,4h 48m,Wednesday,1,499,530,11/05/2016,8.316666666666666,8.833333333333334,0.5166666666666675,8h 19m,8h 50m,0h 31m
4445114986,2016-05-12,768,0.519999980926514,0.519999980926514,0.0,0.0,0.0,0.519999980926514,0.0,0,0,58,380,1212,12/05/2016,6.333333333333333,0.0,0.0,0.9666666666666667,58,0.9666666666666667,0h 58m,Thursday,1,483,501,12/05/2016,8.05,8.35,0.29999999999999893,8h 3m,8h 21m,0h 18m
4558609924,2016-04-21,13743,9.07999992370605,9.07999992370605,0.0,0.419999986886978,0.970000028610229,7.69999980926514,0.0,6,21,432,844,2486,21/04/2016,14.066666666666666,0.1,0.35,7.2,459,7.65,7h 39m,Thursday,1,126,137,21/04/2016,2.1,2.283333333333333,0.18333333333333313,2h 6m,2h 17m,0h 11m
4558609924,2016-04-26,9148,6.05000019073486,6.05000019073486,0.0,0.430000007152557,2.02999997138977,3.58999991416931,0.0,12,41,283,1062,2223,26/04/2016,17.7,0.2,0.6833333333333333,4.716666666666667,336,5.6,5h 36m,Tuesday,1,103,121,26/04/2016,1.7166666666666666,2.0166666666666666,0.30000000000000004,1h 43m,2h 1m,0h 18m
4558609924,2016-04-29,7833,5.17999982833862,5.17999982833862,0.0,1.01999998092651,1.85000002384186,2.30999994277954,0.0,15,29,197,1096,1918,29/04/2016,18.266666666666666,0.25,0.48333333333333334,3.283333333333333,241,4.016666666666667,4h 1m,Friday,1,171,179,29/04/2016,2.85,2.9833333333333334,0.1333333333333333,2h 51m,2h 59m,0h 8m
4558609924,2016-05-01,3428,2.26999998092651,2.26999998092651,0.0,0.0,0.0,2.26999998092651,0.0,0,0,190,1121,1692,01/05/2016,18.683333333333334,0.0,0.0,3.1666666666666665,190,3.1666666666666665,3h 10m,Sunday,1,115,129,01/05/2016,1.9166666666666667,2.15,0.23333333333333317,1h 55m,2h 9m,0h 14m
4558609924,2016-05-08,6543,4.32999992370605,4.32999992370605,0.0,1.79999995231628,0.5,2.01999998092651,0.0,66,35,238,1019,2666,08/05/2016,16.983333333333334,1.1,0.5833333333333334,3.966666666666667,339,5.65,5h 39m,Sunday,1,123,134,08/05/2016,2.05,2.2333333333333334,0.18333333333333357,2h 3m,2h 14m,0h 11m
4702921684,2016-04-12,7213,5.88000011444092,5.88000011444092,0.0,0.0,0.0,5.84999990463257,0.0,0,0,263,718,2947,12/04/2016,11.966666666666667,0.0,0.0,4.383333333333334,263,4.383333333333334,4h 23m,Tuesday,1,425,439,12/04/2016,7.083333333333333,7.316666666666666,0.2333333333333334,7h 5m,7h 19m,0h 14m
4702921684,2016-04-13,6877,5.57999992370605,5.57999992370605,0.0,0.0,0.0,5.57999992370605,0.0,0,0,258,777,2898,13/04/2016,12.95,0.0,0.0,4.3,258,4.3,4h 18m,Wednesday,2,400,430,13/04/2016,6.666666666666667,7.166666666666667,0.5,6h 40m,7h 10m,0h 30m
4702921684,2016-04-14,7860,6.36999988555908,6.36999988555908,0.0,0.0,0.0,6.36999988555908,0.0,0,0,271,772,2984,14/04/2016,12.866666666666667,0.0,0.0,4.516666666666667,271,4.516666666666667,4h 31m,Thursday,1,384,415,14/04/2016,6.4,6.916666666666667,0.5166666666666666,6h 24m,6h 55m,0h 31m
4702921684,2016-04-15,6506,5.28000020980835,5.28000020980835,0.0,0.0700000002980232,0.419999986886978,4.78999996185303,0.0,1,8,256,944,2896,15/04/2016,15.733333333333333,0.016666666666666666,0.13333333333333333,4.266666666666667,265,4.416666666666667,4h 25m,Friday,1,253,257,15/04/2016,4.216666666666667,4.283333333333333,0.06666666666666643,4h 13m,4h 17m,0h 4m
4702921684,2016-04-16,11140,9.02999973297119,9.02999973297119,0.0,0.239999994635582,1.25,7.53999996185303,0.0,3,24,335,556,3328,16/04/2016,9.266666666666667,0.05,0.4,5.583333333333333,362,6.033333333333333,6h 2m,Saturday,2,382,406,16/04/2016,6.366666666666666,6.766666666666667,0.40000000000000036,6h 22m,6h 46m,0h 24m
4702921684,2016-04-17,12692,10.289999961853,10.289999961853,0.0,0.959999978542328,3.46000003814697,5.88000011444092,0.0,12,66,302,437,3394,17/04/2016,7.283333333333333,0.2,1.1,5.033333333333333,380,6.333333333333333,6h 20m,Sunday,1,591,612,17/04/2016,9.85,10.2,0.34999999999999964,9h 51m,10h 12m,0h 21m
4702921684,2016-04-18,9105,7.38000011444092,7.38000011444092,0.0,1.82000005245209,1.49000000953674,4.07000017166138,0.0,22,30,191,890,3013,18/04/2016,14.833333333333334,0.36666666666666664,0.5,3.183333333333333,243,4.05,4h 3m,Monday,1,293,312,18/04/2016,4.883333333333334,5.2,0.31666666666666643,4h 53m,5h 12m,0h 19m
4702921684,2016-04-19,6708,5.44000005722046,5.44000005722046,0.0,0.879999995231628,0.370000004768372,4.19000005722046,0.0,10,8,179,757,2812,19/04/2016,12.616666666666667,0.16666666666666666,0.13333333333333333,2.9833333333333334,197,3.283333333333333,3h 17m,Tuesday,1,457,487,19/04/2016,7.616666666666666,8.116666666666667,0.5000000000000009,7h 37m,8h 7m,0h 30m
4702921684,2016-04-20,8793,7.13000011444092,7.13000011444092,0.0,0.159999996423721,1.23000001907349,5.73000001907349,0.0,2,29,260,717,3061,20/04/2016,11.95,0.03333333333333333,0.48333333333333334,4.333333333333333,291,4.85,4h 51m,Wednesday,1,454,468,20/04/2016,7.566666666666666,7.8,0.2333333333333334,7h 34m,7h 48m,0h 14m
4702921684,2016-04-21,6530,5.30000019073486,5.30000019073486,0.0,0.310000002384186,2.04999995231628,2.94000005722046,0.0,4,41,144,901,2729,21/04/2016,15.016666666666667,0.06666666666666667,0.6833333333333333,2.4,189,3.15,3h 9m,Thursday,1,425,434,21/04/2016,7.083333333333333,7.233333333333333,0.15000000000000036,7h 5m,7h 14m,0h 9m
4702921684,2016-04-23,15126,12.2700004577637,12.2700004577637,0.0,0.759999990463257,3.24000000953674,8.27000045776367,0.0,9,66,408,469,3691,23/04/2016,7.816666666666666,0.15,1.1,6.8,483,8.05,8h 3m,Saturday,1,465,475,23/04/2016,7.75,7.916666666666667,0.16666666666666696,7h 45m,7h 55m,0h 10m
4702921684,2016-04-24,15050,12.2200002670288,12.2200002670288,0.0,1.20000004768372,5.11999988555908,5.88000011444092,0.0,15,95,281,542,3538,24/04/2016,9.033333333333333,0.25,1.5833333333333333,4.683333333333334,391,6.516666666666667,6h 31m,Sunday,1,480,506,24/04/2016,8.0,8.433333333333334,0.43333333333333357,8h 0m,8h 26m,0h 26m
4702921684,2016-04-25,9167,7.42999982833862,7.42999982833862,0.0,0.490000009536743,0.819999992847443,6.1100001335144,0.0,6,15,270,730,3064,25/04/2016,12.166666666666666,0.1,0.25,4.5,291,4.85,4h 51m,Monday,1,370,380,25/04/2016,6.166666666666667,6.333333333333333,0.16666666666666607,6h 10m,6h 20m,0h 10m
4702921684,2016-04-26,6108,4.94999980926514,4.94999980926514,0.0,0.0700000002980232,0.349999994039536,4.53999996185303,0.0,1,8,216,765,2784,26/04/2016,12.75,0.016666666666666666,0.13333333333333333,3.6,225,3.75,3h 45m,Tuesday,1,421,429,26/04/2016,7.016666666666667,7.15,0.13333333333333375,7h 1m,7h 9m,0h 8m
4702921684,2016-04-27,7047,5.71999979019165,5.71999979019165,0.0,0.0900000035762787,0.800000011920929,4.78000020980835,0.0,1,16,238,733,2908,27/04/2016,12.216666666666667,0.016666666666666666,0.26666666666666666,3.966666666666667,255,4.25,4h 15m,Wednesday,1,432,449,27/04/2016,7.2,7.483333333333333,0.2833333333333332,7h 12m,7h 29m,0h 17m
4702921684,2016-04-28,9023,7.32000017166138,7.32000017166138,0.0,1.12999999523163,0.419999986886978,5.76999998092651,0.0,14,9,232,738,3033,28/04/2016,12.3,0.23333333333333334,0.15,3.8666666666666667,255,4.25,4h 15m,Thursday,1,442,461,28/04/2016,7.366666666666666,7.683333333333334,0.3166666666666673,7h 22m,7h 41m,0h 19m
4702921684,2016-04-29,9930,8.05000019073486,8.05000019073486,0.0,1.05999994277954,0.920000016689301,6.07000017166138,0.0,12,19,267,692,3165,29/04/2016,11.533333333333333,0.2,0.31666666666666665,4.45,298,4.966666666666667,4h 58m,Friday,1,433,447,29/04/2016,7.216666666666667,7.45,0.2333333333333334,7h 13m,7h 27m,0h 14m
4702921684,2016-04-30,10144,8.22999954223633,8.22999954223633,0.0,0.319999992847443,2.02999997138977,5.88000011444092,0.0,4,36,263,728,3115,30/04/2016,12.133333333333333,0.06666666666666667,0.6,4.383333333333334,303,5.05,5h 3m,Saturday,1,479,501,30/04/2016,7.983333333333333,8.35,0.36666666666666625,7h 59m,8h 21m,0h 22m
4702921684,2016-05-03,9454,7.67000007629395,7.67000007629395,0.0,0.0,0.0,7.67000007629395,0.0,0,0,313,729,3145,03/05/2016,12.15,0.0,0.0,5.216666666666667,313,5.216666666666667,5h 13m,Tuesday,1,327,373,03/05/2016,5.45,6.216666666666667,0.7666666666666666,5h 27m,6h 13m,0h 46m
4702921684,2016-05-04,8161,6.61999988555908,6.61999988555908,0.0,0.340000003576279,0.730000019073486,5.53999996185303,0.0,4,15,251,757,3004,04/05/2016,12.616666666666667,0.06666666666666667,0.25,4.183333333333334,270,4.5,4h 30m,Wednesday,1,412,434,04/05/2016,6.866666666666666,7.233333333333333,0.36666666666666714,6h 52m,7h 14m,0h 22m
4702921684,2016-05-05,8614,6.98999977111816,6.98999977111816,0.0,0.670000016689301,0.219999998807907,6.09000015258789,0.0,8,5,241,745,3006,05/05/2016,12.416666666666666,0.13333333333333333,0.08333333333333333,4.016666666666667,254,4.233333333333333,4h 14m,Thursday,1,414,428,05/05/2016,6.9,7.133333333333334,0.2333333333333334,6h 54m,7h 8m,0h 14m
4702921684,2016-05-06,6943,5.63000011444092,5.63000011444092,0.0,0.0799999982118607,0.660000026226044,4.86999988555908,0.0,1,16,207,682,2859,06/05/2016,11.366666666666667,0.016666666666666666,0.26666666666666666,3.45,224,3.7333333333333334,3h 44m,Friday,1,404,449,06/05/2016,6.733333333333333,7.483333333333333,0.75,6h 44m,7h 29m,0h 45m
4702921684,2016-05-07,14370,11.6499996185303,11.6499996185303,0.0,0.370000004768372,2.30999994277954,8.97000026702881,0.0,5,46,439,577,3683,07/05/2016,9.616666666666667,0.08333333333333333,0.7666666666666667,7.316666666666666,490,8.166666666666666,8h 10m,Saturday,1,520,543,07/05/2016,8.666666666666666,9.05,0.38333333333333464,8h 40m,9h 3m,0h 23m
4702921684,2016-05-09,8232,6.67999982833862,6.67999982833862,0.0,0.0,0.569999992847443,6.09999990463257,0.0,0,12,253,746,2990,09/05/2016,12.433333333333334,0.0,0.2,4.216666666666667,265,4.416666666666667,4h 25m,Monday,1,435,458,09/05/2016,7.25,7.633333333333334,0.38333333333333375,7h 15m,7h 38m,0h 23m
4702921684,2016-05-10,10613,8.60999965667725,8.60999965667725,0.0,0.0799999982118607,1.87999999523163,6.65000009536743,0.0,1,37,262,701,3172,10/05/2016,11.683333333333334,0.016666666666666666,0.6166666666666667,4.366666666666666,300,5.0,5h 0m,Tuesday,1,416,431,10/05/2016,6.933333333333334,7.183333333333334,0.25,6h 56m,7h 11m,0h 15m
4702921684,2016-05-11,9810,7.96000003814697,7.96000003814697,0.0,0.779999971389771,2.16000008583069,4.98000001907349,0.0,10,41,235,784,3069,11/05/2016,13.066666666666666,0.16666666666666666,0.6833333333333333,3.9166666666666665,286,4.766666666666667,4h 46m,Wednesday,1,354,366,11/05/2016,5.9,6.1,0.1999999999999993,5h 54m,6h 6m,0h 12m
4702921684,2016-05-12,2752,2.23000001907349,2.23000001907349,0.0,0.0,0.0,2.23000001907349,0.0,0,0,68,241,1240,12/05/2016,4.016666666666667,0.0,0.0,1.1333333333333333,68,1.1333333333333333,1h 8m,Thursday,1,404,442,12/05/2016,6.733333333333333,7.366666666666666,0.6333333333333329,6h 44m,7h 22m,0h 38m
5553957443,2016-04-12,11596,7.57000017166138,7.57000017166138,0.0,1.37000000476837,0.790000021457672,5.40999984741211,0.0,19,13,277,767,2026,12/04/2016,12.783333333333333,0.31666666666666665,0.21666666666666667,4.616666666666666,309,5.15,5h 9m,Tuesday,1,441,464,12/04/2016,7.35,7.733333333333333,0.38333333333333375,7h 21m,7h 44m,0h 23m
5553957443,2016-04-13,4832,3.16000008583069,3.16000008583069,0.0,0.0,0.0,3.16000008583069,0.0,0,0,226,647,1718,13/04/2016,10.783333333333333,0.0,0.0,3.7666666666666666,226,3.7666666666666666,3h 46m,Wednesday,2,455,488,13/04/2016,7.583333333333333,8.133333333333333,0.5499999999999998,7h 35m,8h 8m,0h 33m
5553957443,2016-04-14,17022,11.1199998855591,11.1199998855591,0.0,4.0,2.45000004768372,4.67000007629395,0.0,61,41,256,693,2324,14/04/2016,11.55,1.0166666666666666,0.6833333333333333,4.266666666666667,358,5.966666666666667,5h 58m,Thursday,1,357,418,14/04/2016,5.95,6.966666666666667,1.0166666666666666,5h 57m,6h 58m,1h 1m
